,time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen,altitude,azimuth,I_slope_beam,I_slope_diffuse,I_slope_reflect,I_slope_total
7267,2021-10-30 19:00:00,0.0,0.0,0.0,303,297.86301369863014,1388.7664067385904,2021-10-30 19:00:00,105.0,-14.744488002272313,-0.35356583817924103,-17.11868056,85.38001881999998,0.0,0.0,0.0,0.0
7268,2021-10-30 20:00:00,0.0,0.0,0.0,303,297.86301369863014,1388.7664067385904,2021-10-30 20:00:00,120.0,-14.744488002272313,-0.5384418326811076,-29.00382388,94.54297206000001,0.0,0.0,0.0,0.0
7269,2021-10-30 21:00:00,0.0,0.0,0.0,303,297.86301369863014,1388.7664067385904,2021-10-30 21:00:00,135.0,-14.744488002272313,-0.6971984482530931,-40.71666137,105.12625867000003,0.0,0.0,0.0,0.0
7270,2021-10-30 22:00:00,0.0,0.0,0.0,303,297.86301369863014,1388.7664067385904,2021-10-30 22:00:00,150.0,-14.744488002272313,-0.8190166839016784,-51.7490231,118.96147558000001,0.0,0.0,0.0,0.0
7271,2021-10-30 23:00:00,0.0,0.0,0.0,303,297.86301369863014,1388.7664067385904,2021-10-30 23:00:00,165.0,-14.744488002272313,-0.8955948281815653,-61.01925831,139.48000506,0.0,0.0,0.0,0.0
7272,2021-10-31 00:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 00:00:00,-180.0,-15.056183025397402,-0.9238106095744992,-66.15828988,170.53317848000006,0.0,0.0,0.0,0.0
7273,2021-10-31 01:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 01:00:00,-165.0,-15.056183025397402,-0.8977290120812655,-64.45588166,205.60187558,0.0,0.0,0.0,0.0
7274,2021-10-31 02:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 02:00:00,-150.0,-15.056183025397402,-0.8212616373688507,-56.97236012,231.47672171,0.0,0.0,0.0,0.0
7275,2021-10-31 03:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 03:00:00,-135.0,-15.056183025397402,-0.6996196106555941,-46.67673389,248.283793,0.0,0.0,0.0,0.0
7276,2021-10-31 04:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 04:00:00,-120.0,-15.056183025397402,-0.5410926350390501,-35.24581182,260.27971157,0.0,0.0,0.0,0.0
7277,2021-10-31 05:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 05:00:00,-105.0,-15.056183025397402,-0.356484061929273,-23.41852848,270.03610507999997,0.0,0.0,0.0,0.0
7278,2021-10-31 06:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 06:00:00,-90.0,-15.056183025397402,-0.1583746605036014,-11.58525843,278.93224313,0.0,0.0,0.0,0.0
7279,2021-10-31 07:00:00,7.289004778103594,12.818717780307491,20.107722558411083,304,298.8493150684931,1389.4433219758919,2021-10-31 07:00:00,-75.0,-15.056183025397402,0.039734740922069994,-0.03663614,287.84072959,0.14014780790306466,0.03458287170946265,0.010849490589070724,0.18558017020159806
7280,2021-10-31 08:00:00,84.04346801259032,59.765258991912496,143.80872700450283,304,298.8493150684931,1389.4433219758919,2021-10-31 08:00:00,-60.0,-15.056183025397402,0.2243433140318475,10.9214053,297.46700246,0.7368612706922019,0.16123720951055528,0.07759463687293316,0.9756931170756903
7281,2021-10-31 09:00:00,219.68422749483346,79.5784868100857,299.2627143049192,304,298.8493150684931,1389.4433219758919,2021-10-31 09:00:00,-45.0,-15.056183025397402,0.3828702896483912,20.88632746,308.50451257,1.5096611167246587,0.21469016225742546,0.16147268757459665,1.8858239665566805
7282,2021-10-31 10:00:00,343.92138889412246,88.85574551623688,432.77713441035934,304,298.8493150684931,1389.4433219758919,2021-10-31 10:00:00,-30.0,-15.056183025397402,0.5045123163616477,29.28319239,321.64338777,2.141208828203833,0.23971873790351675,0.23351284230774777,2.6144404084150974
7283,2021-10-31 11:00:00,426.9437518807676,93.24013032996852,520.1838822107361,304,298.8493150684931,1389.4433219758919,2021-10-31 11:00:00,-15.0,-15.056183025397402,0.5809796910740627,35.32776234,337.3256205,2.5438668667568654,0.2515471141995554,0.28067475658852664,3.0760887375449473
7284,2021-10-31 12:00:00,455.95351116038955,94.53200339835098,550.4855145587405,304,298.8493150684931,1389.4433219758919,2021-10-31 12:00:00,0.0,-15.056183025397402,0.6070612885672962,38.15675634,355.15947251,2.6821418778271107,0.2550323832689325,0.29702455821514767,3.234198819311191
7285,2021-10-31 13:00:00,427.13289168132724,93.18452322860402,520.3174149099312,304,298.8493150684931,1389.4433219758919,2021-10-31 13:00:00,15.0,-15.056183025397402,0.5809796910740627,37.23695122,13.532654869999988,2.544993821934706,0.2513970950411979,0.2807468066060779,3.0771377235819815
7286,2021-10-31 14:00:00,344.2359351415674,88.76326891948806,432.9992040610554,304,298.8493150684931,1389.4433219758919,2021-10-31 14:00:00,30.0,-15.056183025397402,0.5045123163616477,32.75230617,30.45014366999999,2.143167151308055,0.23946925068207212,0.2336326640617205,2.6162690660518475
7287,2021-10-31 15:00:00,220.0239903749802,79.47859652332257,299.50258689830275,304,298.8493150684931,1389.4433219758919,2021-10-31 15:00:00,45.0,-15.056183025397402,0.3828702896483912,25.45918545,44.87641702999997,1.5119959534806382,0.21442067407371196,0.16160211523289714,1.8880187427872475
7288,2021-10-31 16:00:00,84.28042000149121,59.695595107175635,143.97601510866684,304,298.8493150684931,1389.4433219758919,2021-10-31 16:00:00,60.0,-15.056183025397402,0.2243433140318475,16.21623294,56.90811855000004,0.7389387759137664,0.16104926737547384,0.07768490023848929,0.9776729435277296
7289,2021-10-31 17:00:00,7.321203530670082,12.809251347052943,20.130454877723025,304,298.8493150684931,1389.4433219758919,2021-10-31 17:00:00,75.0,-15.056183025397402,0.039734740922069994,5.70771304,67.15954932,0.1407669026528668,0.03455733277082628,0.01086175622898724,0.18618599165268032
7290,2021-10-31 18:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 18:00:00,90.0,-15.056183025397402,-0.1583746605036014,-5.58438167,76.33162800999997,0.0,0.0,0.0,0.0
7291,2021-10-31 19:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 19:00:00,105.0,-15.056183025397402,-0.356484061929273,-17.31534103,85.10968137999998,0.0,0.0,0.0,0.0
7292,2021-10-31 20:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 20:00:00,120.0,-15.056183025397402,-0.5410926350390501,-29.20007803,94.24731789999998,0.0,0.0,0.0,0.0
7293,2021-10-31 21:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 21:00:00,135.0,-15.056183025397402,-0.6996196106555941,-40.92346408,104.79622909,0.0,0.0,0.0,0.0
7294,2021-10-31 22:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 22:00:00,150.0,-15.056183025397402,-0.8212616373688507,-51.98213002,118.59683190999999,0.0,0.0,0.0,0.0
7295,2021-10-31 23:00:00,0.0,0.0,0.0,304,298.8493150684931,1389.4433219758919,2021-10-31 23:00:00,165.0,-15.056183025397402,-0.8977290120812655,-61.29843887,139.13940294000002,0.0,0.0,0.0,0.0
7296,2021-11-01 00:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 00:00:00,-180.0,-15.363416576553023,-0.925850249630531,-66.48025845,170.44807650999996,0.0,0.0,0.0,0.0
7297,2021-11-01 01:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 01:00:00,-165.0,-15.363416576553023,-0.8998066481742846,-64.75491476,205.89038413,0.0,0.0,0.0,0.0
7298,2021-11-01 02:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 02:00:00,-150.0,-15.363416576553023,-0.8234506722057024,-57.21444189,231.87160589,0.0,0.0,0.0,0.0
7299,2021-11-01 03:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 03:00:00,-135.0,-15.363416576553023,-0.7019858553028266,-46.87957581,248.65140696999998,0.0,0.0,0.0,0.0
7300,2021-11-01 04:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 04:00:00,-120.0,-15.363416576553023,-0.5436898240074874,-35.42957973,260.60554572,0.0,0.0,0.0,0.0
7301,2021-11-01 05:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 05:00:00,-105.0,-15.363416576553023,-0.35935019125590234,-23.59709596,270.32959638,0.0,0.0,0.0,0.0
7302,2021-11-01 06:00:00,0.0,0.0,0.0,305,299.83561643835617,1390.1135867725252,2021-11-01 06:00:00,-90.0,-15.363416576553023,-0.16152939838444427,-11.7685129,279.20363191,0.0,0.0,0.0,0.0
7303,2021-11-01 07:00:00,6.658196860642792,11.714212634546504,18.372409495189295,305,299.83561643835617,1390.1135867725252,2021-11-01 07:00:00,-75.0,-15.363416576553023,0.0362913944870136,-0.23259866,288.09707751,0.132821126568498,0.03160309163996359,0.009913170590929473,0.17433738879939106
7304,2021-11-01 08:00:00,81.48764889434801,59.158924343237686,140.6465732375857,305,299.83561643835617,1390.1135867725252,2021-11-01 08:00:00,-60.0,-15.363416576553023,0.2206310272385991,10.70547002,297.71088496,0.7282993740807342,0.1596014145950657,0.07588843879725846,0.9637892274730583
7305,2021-11-01 09:00:00,215.9784460085804,79.25203469116047,295.23048069974084,305,299.83561643835617,1390.1135867725252,2021-11-01 09:00:00,-45.0,-15.363416576553023,0.37892705853393804,20.64381784,308.73163349000004,1.5018719220583974,0.21380944610924588,0.15929702196029177,1.8749783901279347
7306,2021-11-01 10:00:00,339.7045257497809,88.63488805825068,428.33941380803157,305,299.83561643835617,1390.1135867725252,2021-11-01 10:00:00,-30.0,-15.363416576553023,0.5003918754368137,29.00964683,321.83830719,2.1345126525566926,0.23912289943772666,0.23111838874534074,2.6047539407397604
7307,2021-11-01 11:00:00,422.48291341576135,93.06292506288234,515.5458384786436,305,299.83561643835617,1390.1135867725252,2021-11-01 11:00:00,-15.0,-15.363416576553023,0.576747851405396,35.02471151,337.45888459,2.5377222605795273,0.25106904243583367,0.27817221500646233,3.066963518021823
7308,2021-11-01 12:00:00,451.4174527962757,94.36733639210443,545.7847891883802,305,299.83561643835617,1390.1135867725252,2021-11-01 12:00:00,0.0,-15.363416576553023,0.6027914528616423,37.83629316,355.19764168,2.6761555381056255,0.25458813774848316,0.29448819560524103,3.2252318714593495
7309,2021-11-01 13:00:00,422.6699199055667,93.00794515487955,515.6778650604463,305,299.83561643835617,1390.1135867725252,2021-11-01 13:00:00,15.0,-15.363416576553023,0.576747851405396,36.91975834,13.465319480000005,2.5388455498700107,0.25092071534589805,0.2782434523707443,3.0680097175866528
7310,2021-11-01 14:00:00,340.0155171869934,88.5434565757102,428.5589737627036,305,299.83561643835617,1390.1135867725252,2021-11-01 14:00:00,30.0,-15.363416576553023,0.5003918754368137,32.45646133,30.300608450000027,2.136466748270024,0.23887623176900233,0.23123685634678245,2.606579836385809
7311,2021-11-01 15:00:00,216.31378906811577,79.15344383165707,295.46723289977285,305,299.83561643835617,1390.1135867725252,2021-11-01 15:00:00,45.0,-15.363416576553023,0.37892705853393804,25.1922455,44.67841647,1.5042038321849909,0.2135434635746144,0.1594247659531148,1.8771720617127203
7312,2021-11-01 16:00:00,81.71931389602025,59.09081483274604,140.8101287287663,305,299.83561643835617,1390.1135867725252,2021-11-01 16:00:00,60.0,-15.363416576553023,0.2206310272385991,15.97707273,56.68492893999996,0.7303698900178557,0.15941766591568177,0.07597668816300339,0.9657642440965408
