,time,beam,diff,total,n,B,G_on,solar_time,hour_angle,declination,cos_zen,altitude,azimuth,I_slope_beam,I_slope_diffuse,I_slope_reflect,I_slope_total,R_b_ave,start_hour_angle,end_hour_angle
13,2021-01-01 13:00:00,308.94775823132795,87.64248390483858,396.5902421361665,1,0.0,1412.1043163185625,2021-01-01 13:00:00,15.0,-23.011636727869238,0.4663766045590685,29.17462452,6.431978490000006,644.4303401278313,65.73186292862894,59.48853632042496,769.6507393768852,2.0858877365451125,7.5,22.5
14,2021-01-01 14:00:00,234.14404384928525,81.74330378326955,315.8873476325548,1,0.0,1412.1043163185625,2021-01-01 14:00:00,30.0,-23.011636727869238,0.3934920731194743,26.27984647,21.686907710000014,528.3570038296266,61.30747783745217,47.38310214488321,637.047583811962,2.256546846733891,22.5,37.5
15,2021-01-01 15:00:00,127.14239487560256,68.83286375458793,195.9752586301905,1,0.0,1412.1043163185625,2021-01-01 15:00:00,45.0,-23.011636727869238,0.2775495269852353,20.58926404,35.40243955,344.96002763590224,51.624647815940946,29.396288794528566,425.98096424637174,2.713178621288475,37.5,52.5
16,2021-01-01 16:00:00,30.234928417270112,39.500950293179734,69.73587871044984,1,0.0,1412.1043163185625,2021-01-01 16:00:00,60.0,-23.011636727869238,0.12645025907128302,12.73304889,47.25816309999999,138.22885989355424,29.625712719884802,10.460381806567474,178.31495442000653,4.571826927646976,52.5,67.5
17,2021-01-01 17:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 17:00:00,75.0,-23.011636727869238,-0.04950856521739347,3.32068817,57.462251140000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2021-01-01 18:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 18:00:00,90.0,-23.011636727869238,-0.23833564279122657,-7.16452547,66.45234356000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021-01-01 19:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 19:00:00,105.0,-23.011636727869238,-0.42716272036505987,-18.36566838,74.73360258000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2021-01-01 20:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 20:00:00,120.0,-23.011636727869238,-0.603121544653736,-30.01277768,82.87279722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2021-01-01 21:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 21:00:00,135.0,-23.011636727869238,-0.7542208125676886,-41.8703783,91.63812045999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2021-01-01 22:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 22:00:00,150.0,-23.011636727869238,-0.8701633587019276,-53.65379938,102.42428193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2021-01-01 23:00:00,0.0,0.0,0.0,1,0.0,1412.1043163185625,2021-01-01 23:00:00,165.0,-23.011636727869238,-0.9430478901415217,-64.79642648,118.62438594999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2021-01-02 00:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 00:00:00,-180.0,-22.930543608307655,-0.9675507919400564,-73.48139921,149.72817084000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2021-01-02 01:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 01:00:00,-165.0,-22.930543608307655,-0.9426763169853601,-74.48376035,201.23773875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2021-01-02 02:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 02:00:00,-150.0,-22.930543608307655,-0.8697480464824207,-66.77281423,236.94575511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-01-02 03:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 03:00:00,-135.0,-22.930543608307655,-0.7537359215463475,-55.88778104,254.99694287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2021-01-02 04:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 04:00:00,-120.0,-22.930543608307655,-0.6025459767724332,-44.16477192,266.45759088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021-01-02 05:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 05:00:00,-105.0,-22.930543608307655,-0.42648155704382285,-32.29166605,275.47073417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2021-01-02 06:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 06:00:00,-90.0,-22.930543608307655,-0.23754116160481006,-20.58019174,283.65805066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2021-01-02 07:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 07:00:00,-75.0,-22.930543608307655,-0.048600766165797504,-9.26665825,291.86146918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2021-01-02 08:00:00,30.382369164903235,39.84471624293369,70.22708540783692,2,0.9863013698630136,1412.0842672547687,2021-01-02 08:00:00,-60.0,-22.930543608307655,0.1274636535628131,1.39045681,300.67091295,137.73184633662657,29.88353718220027,10.534062811175536,178.14944633000238,4.533281969851453,-67.5,-52.5
33,2021-01-02 09:00:00,127.51538354069702,69.14419740207036,196.65958094276738,2,0.9863013698630136,1412.0842672547687,2021-01-02 09:00:00,-45.0,-22.930543608307655,0.2786535983367274,11.05490069,310.60069286,344.5318735209642,51.858148051552774,29.498937141415098,425.8889587139321,2.7018847762082414,-52.5,-37.5
34,2021-01-02 10:00:00,234.762233500404,82.00854444726586,316.77077794766984,2,0.9863013698630136,1412.0842672547687,2021-01-02 10:00:00,-30.0,-22.930543608307655,0.3946657232728005,19.26973577,322.11072647000003,528.1371422514359,61.50640833544939,47.515616692150466,637.1591672790357,2.2496682467903297,-37.5,-22.5
35,2021-01-02 11:00:00,309.8973504610019,87.82663404639665,397.72398450739854,2,0.9863013698630136,1412.0842672547687,2021-01-02 11:00:00,-15.0,-22.930543608307655,0.46759399377574007,25.4451927,335.47734962000004,644.7188656830446,65.86997553479749,59.658597676109764,770.2474388939518,2.080427163136321,-22.5,-7.5
36,2021-01-02 12:00:00,336.5827236344499,89.49996996787497,426.08269360232487,2,0.9863013698630136,1412.0842672547687,2021-01-02 12:00:00,0.0,-22.930543608307655,0.49246846873043626,28.93769893,350.50849446,684.6705289214462,67.12497747590623,63.91240404034871,815.7079104377012,2.0341820326614317,-7.5,7.5
37,2021-01-02 13:00:00,310.23249571975356,87.72810134032366,397.96059706007725,2,0.9863013698630136,1412.0842672547687,2021-01-02 13:00:00,15.0,-22.930543608307655,0.46759399377574007,29.27194515,6.318903799999987,645.4161109829478,65.79607600524275,59.69408955901157,770.9062765472021,2.080427163136321,7.5,22.5
38,2021-01-02 14:00:00,235.31353656011822,81.84646134770986,317.1599979078281,2,0.9863013698630136,1412.0842672547687,2021-01-02 14:00:00,30.0,-22.930543608307655,0.3946657232728005,26.39719045,21.604268649999995,529.3773912392334,61.3848460107824,47.573999686174204,638.3362369361901,2.2496682467903297,22.5,37.5
39,2021-01-02 15:00:00,128.0668404816107,68.98206906144173,197.04890954305245,2,0.9863013698630136,1412.0842672547687,2021-01-02 15:00:00,45.0,-22.930543608307655,0.2786535983367274,20.71916032,35.34979714999997,346.0218466343533,51.7365517960813,29.55733643145786,427.3157348618925,2.7018847762082414,37.5,52.5
40,2021-01-02 16:00:00,30.63927700630381,39.76918533756192,70.40846234386574,2,0.9863013698630136,1412.0842672547687,2021-01-02 16:00:00,60.0,-22.930543608307655,0.1274636535628131,12.86941504,47.23010135999999,138.89648202196128,29.82688900317144,10.561269351579858,179.28464037671256,4.533281969851453,52.5,67.5
41,2021-01-02 17:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 17:00:00,75.0,-22.930543608307655,-0.048600766165797504,3.45961,57.452726549999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2021-01-02 18:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 18:00:00,90.0,-22.930543608307655,-0.23754116160481006,-7.02518313,66.45669600999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2021-01-02 19:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 19:00:00,105.0,-22.930543608307655,-0.42648155704382285,-18.22684189,74.74877615000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2021-01-02 20:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 20:00:00,120.0,-22.930543608307655,-0.6025459767724332,-29.8745976,82.89678796999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2021-01-02 21:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 21:00:00,135.0,-22.930543608307655,-0.7537359215463475,-41.73234345,91.66865146999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2021-01-02 22:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 22:00:00,150.0,-22.930543608307655,-0.8697480464824207,-53.51487567,102.45430944999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2021-01-02 23:00:00,0.0,0.0,0.0,2,0.9863013698630136,1412.0842672547687,2021-01-02 23:00:00,165.0,-22.930543608307655,-0.9426763169853601,-64.65620952,118.62040339999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2021-01-03 00:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 00:00:00,-180.0,-22.842655673793256,-0.9671620646041914,-73.35299403,149.52927674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2021-01-03 01:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 01:00:00,-165.0,-22.842655673793256,-0.9422714773044911,-74.42993057,200.75318579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2021-01-03 02:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 02:00:00,-150.0,-22.842655673793256,-0.8692959677962249,-66.78616718,236.59044067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2021-01-03 03:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 03:00:00,-135.0,-22.842655673793256,-0.7532086964546489,-55.92534548,254.75469228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2021-01-03 04:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 04:00:00,-120.0,-22.842655673793256,-0.6019208189784054,-44.20919584,266.27088352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2021-01-03 05:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 05:00:00,-105.0,-22.842655673793256,-0.42574235420246215,-32.33533608,275.31181669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2021-01-03 06:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 06:00:00,-90.0,-22.842655673793256,-0.23667957335261983,-20.61849526,283.51264375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2021-01-03 07:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 07:00:00,-75.0,-22.842655673793256,-0.0476167925027777,-9.29579801,291.72109668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2021-01-03 08:00:00,30.817954235731204,40.13567440304458,70.95362863877578,3,1.9726027397260273,1412.0508587495895,2021-01-03 08:00:00,-60.0,-22.842655673793256,0.12856167227316592,1.37435765,300.53005328,138.44037034276303,30.101755802283435,10.643044295816365,179.18517044086283,4.492198582807011,-67.5,-52.5
57,2021-01-03 09:00:00,128.50799129557114,69.30749755811803,197.81548885368917,3,1.9726027397260273,1412.0508587495895,2021-01-03 09:00:00,-45.0,-22.842655673793256,0.27984954974940923,11.05620323,310.45610975,345.6538129505736,51.98062316858852,29.672323328053366,427.3067594472155,2.6897456684663474,-52.5,-37.5
58,2021-01-03 10:00:00,236.01900364773823,82.12188647846625,318.14089012620445,3,1.9726027397260273,1412.0508587495895,2021-01-03 10:00:00,-30.0,-22.842655673793256,0.39593682109098505,19.29323208,321.96228013,529.2158500564823,61.59141485884969,47.72113351893066,638.5283984342626,2.2422594870637815,-37.5,-22.5
59,2021-01-03 11:00:00,311.28167368416206,87.91989195321231,399.20156563737436,3,1.9726027397260273,1412.0508587495895,2021-01-03 11:00:00,-15.0,-22.842655673793256,0.4689123305992514,25.49523802,335.3298632,645.7666433388421,65.93991896490924,59.88023484560614,771.5867971493574,2.0745411565541145,-22.5,-7.5
60,2021-01-03 12:00:00,338.00811971060807,89.58709289286577,427.59521260347384,3,1.9726027397260273,1412.0508587495895,2021-01-03 12:00:00,0.0,-22.842655673793256,0.4938029178989516,29.01625167,350.37270131,685.7132274549112,67.19031966964933,64.13928189052106,817.0428290150816,2.0286886245277107,-7.5,7.5
61,2021-01-03 13:00:00,311.622250127656,87.81976247882508,399.44201260648106,3,1.9726027397260273,1412.0508587495895,2021-01-03 13:00:00,15.0,-22.842655673793256,0.4689123305992514,29.37653352,6.207746189999966,646.473183187823,65.86482185911882,59.91630189097214,772.254306937914,2.0745411565541145,7.5,22.5
62,2021-01-03 14:00:00,236.57946591080037,81.95711057312596,318.5365764839263,3,1.9726027397260273,1412.0508587495895,2021-01-03 14:00:00,30.0,-22.842655673793256,0.39593682109098505,26.5212372,21.525346850000005,530.4725518829746,61.46783292984447,47.78048647258893,639.720871285408,2.2422594870637815,22.5,37.5
63,2021-01-03 15:00:00,129.06945369779083,69.14242761186546,198.2118813096563,3,1.9726027397260273,1412.0508587495895,2021-01-03 15:00:00,45.0,-22.842655673793256,0.27984954974940923,20.85496699,35.30214212999999,347.1640040149507,51.85682070889909,29.731782196448435,428.7526069202982,2.6897456684663474,37.5,52.5
64,2021-01-03 16:00:00,31.0814024705676,40.058220622002686,71.13962309257029,3,1.9726027397260273,1412.0508587495895,2021-01-03 16:00:00,60.0,-22.842655673793256,0.12856167227316592,13.01085374,47.207802500000014,139.6238321299381,30.043665466502013,10.670943463885541,180.33844106032566,4.492198582807011,52.5,67.5
65,2021-01-03 17:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 17:00:00,75.0,-22.842655673793256,-0.0476167925027777,3.60284217,57.44945882000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2021-01-03 18:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 18:00:00,90.0,-22.842655673793256,-0.23667957335261983,-6.88216186,66.46773171999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2021-01-03 19:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 19:00:00,105.0,-22.842655673793256,-0.42574235420246215,-18.08481489,74.77116366999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2021-01-03 20:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 20:00:00,120.0,-22.842655673793256,-0.6019208189784054,-29.73352196,82.92879038000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2021-01-03 21:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 21:00:00,135.0,-22.842655673793256,-0.7532086964546489,-41.59149704,91.70847652999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2021-01-03 22:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 22:00:00,150.0,-22.842655673793256,-0.8692959677962249,-53.37288012,102.49577056999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2021-01-03 23:00:00,0.0,0.0,0.0,3,1.9726027397260273,1412.0508587495895,2021-01-03 23:00:00,165.0,-22.842655673793256,-0.9422714773044911,-64.5119874,118.63142808999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2021-01-04 00:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 00:00:00,-180.0,-22.74799896741784,-0.966740853761977,-73.21820327,149.34847141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2021-01-04 01:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 01:00:00,-165.0,-22.74799896741784,-0.9418329787168462,-74.36754298,200.26794226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2021-01-04 02:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 02:00:00,-150.0,-22.74799896741784,-0.86880678410357,-66.79261758,236.22334135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2021-01-04 03:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 03:00:00,-135.0,-22.74799896741784,-0.7526388844035503,-55.95723201,254.50212634000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2021-01-04 04:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 04:00:00,-120.0,-22.74799896741784,-0.6012459300048122,-44.24841802,266.0758209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2021-01-04 05:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 05:00:00,-105.0,-22.74799896741784,-0.4249451005609437,-32.37389047,275.14591875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2021-01-04 06:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 06:00:00,-90.0,-22.74799896741784,-0.23575100624764758,-20.65154737,283.36120517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2021-01-04 07:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 07:00:00,-75.0,-22.74799896741784,-0.04655691193435166,-9.31940337,291.57540007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2021-01-04 08:00:00,31.291896452549146,40.44709614897588,71.73899260152503,4,2.958904109589041,1412.0041007026853,2021-01-04 08:00:00,-60.0,-22.74799896741784,0.1297439175095171,1.3641836,300.3844861,139.2093423735519,30.335322111731912,10.760848890228752,180.30551337551256,4.448734597618529,-67.5,-52.5
81,2021-01-04 09:00:00,129.5787038964603,69.4817597885929,199.0604636850532,4,2.958904109589041,1412.0041007026853,2021-01-04 09:00:00,-45.0,-22.74799896741784,0.281136871908255,11.06389452,310.30749347,346.8546750282992,52.11131984144467,29.859069552757973,428.8250644225019,2.6767876556741377,-52.5,-37.5
82,2021-01-04 10:00:00,237.37181527802937,82.2425932946985,319.6144085727279,4,2.958904109589041,1412.0041007026853,2021-01-04 10:00:00,-30.0,-22.74799896741784,0.3973047716082747,19.32359845,321.81070538,530.3677585533401,61.68194497102387,47.94216128590917,639.9918648102731,2.234333330316111,-37.5,-22.5
83,2021-01-04 11:00:00,312.7704933453462,88.0190825173778,400.789575862724,4,2.958904109589041,1412.0041007026853,2021-01-04 11:00:00,-15.0,-22.74799896741784,0.470330966221551,25.55255145,335.18056122999997,646.8840843012322,66.01431188803335,60.118436379408585,773.0168325686741,2.068238846261542,-22.5,-7.5
84,2021-01-04 12:00:00,339.5405990228556,89.67974732984248,429.2203463526981,4,2.958904109589041,1412.0041007026853,2021-01-04 12:00:00,0.0,-22.74799896741784,0.4952388412666817,29.10223651,350.23687659999996,686.8245368882451,67.25981049738186,64.3830519529047,818.4673993385317,2.0228053401119572,-7.5,7.5
85,2021-01-04 13:00:00,313.1165612473392,87.91733855419184,401.033899801531,4,2.958904109589041,1412.0041007026853,2021-01-04 13:00:00,15.0,-22.74799896741784,0.470330966221551,29.48834762,6.098581650000028,647.5998353795783,65.93800391564389,60.15508497022963,773.6929242654518,2.068238846261542,7.5,22.5
86,2021-01-04 14:00:00,237.94155521338809,82.075089753703,320.0166449670911,4,2.958904109589041,1412.0041007026853,2021-01-04 14:00:00,30.0,-22.74799896741784,0.3973047716082747,26.65192851,21.45021774999998,531.6407474805242,61.55631731527725,48.00249674506365,641.1995615408651,2.234333330316111,22.5,37.5
87,2021-01-04 15:00:00,130.15037241553017,69.31368924398635,199.46406165951652,4,2.958904109589041,1412.0041007026853,2021-01-04 15:00:00,45.0,-22.74799896741784,0.281136871908255,20.9966112,35.25954132000004,348.38491026328296,51.98526693298976,29.91960924892747,430.2897864452002,2.6767876556741377,37.5,52.5
88,2021-01-04 16:00:00,31.562185597251677,40.36763114043334,71.92981673768502,4,2.958904109589041,1412.0041007026853,2021-01-04 16:00:00,60.0,-22.74799896741784,0.1297439175095171,13.15728138,47.191318069999966,140.41178704295078,30.275723355325006,10.78947251065275,181.47698290892853,4.448734597618529,52.5,67.5
89,2021-01-04 17:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 17:00:00,75.0,-22.74799896741784,-0.04655691193435166,3.7502949,57.452481809999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2021-01-04 18:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 18:00:00,90.0,-22.74799896741784,-0.23575100624764758,-6.73555373,66.48546663000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2021-01-04 19:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 19:00:00,105.0,-22.74799896741784,-0.4249451005609437,-17.9396788,74.80076278000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2021-01-04 20:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 20:00:00,120.0,-22.74799896741784,-0.6012459300048122,-29.58963958,82.96878111000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2021-01-04 21:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 21:00:00,135.0,-22.74799896741784,-0.7526388844035503,-41.44792421,91.75754348999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2021-01-04 22:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 22:00:00,150.0,-22.74799896741784,-0.86880678410357,-53.22789522,102.54856536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2021-01-04 23:00:00,0.0,0.0,0.0,4,2.958904109589041,1412.0041007026853,2021-01-04 23:00:00,165.0,-22.74799896741784,-0.9418329787168462,-64.36384843,118.65728017999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2021-01-05 00:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 00:00:00,-180.0,-22.646601538006344,-0.9662867204509789,-73.07714454,149.18573563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2021-01-05 01:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 01:00:00,-165.0,-22.646601538006344,-0.9413604019774464,-74.29659687,199.78310688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2021-01-05 02:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 02:00:00,-150.0,-22.646601538006344,-0.8682801339681321,-66.79205194,235.84497402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2021-01-05 03:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 03:00:00,-135.0,-22.646601538006344,-0.7520262159170168,-55.98332991,254.23947495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2021-01-05 04:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 04:00:00,-120.0,-22.646601538006344,-0.6005211602206013,-44.28234308,265.87254812000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2021-01-05 05:00:00,0.0,0.0,0.0,5,3.9452054794520546,1411.944006969475,2021-01-05 05:00:00,-105.0,-22.646601538006344,-0.4240897860506537,-32.40724884,274.97315357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
