res_1,alt_1,az_1,normal_1,res_2,alt_2,az_2,normal_2,res_3,alt_3,az_3,normal_3,res_4,alt_4,az_4,normal_4,tilt_5,alt_5,az_5,normal_5
23.99335047,88.99116754,271.035144,0,0,167.0141046,271.035144,0,0,91.00883246,271.035144,0,1327.900471,12.98589544,271.035144,0,0,102.9452792,271.035144,0
23.97317678,88.99206282,271.0363709,0,0,166.5093254,271.0363709,0,0,91.00793718,271.0363709,0,1325.212845,13.49067461,271.0363709,0,0,103.4515443,271.0363709,0
23.95300507,88.99295788,271.0376845,0,0,166.0044192,271.0376845,0,0,91.00704212,271.0376845,0,1322.421291,13.99558077,271.0376845,0,0,103.957825,271.0376845,0
23.93285796,88.99385176,271.0390863,0,0,165.4994016,271.0390863,0,0,91.00614824,271.0390863,0,1319.526028,14.50059836,271.0390863,0,0,104.4641172,271.0390863,0
23.91268911,88.99474639,271.0405751,0,0,164.9942808,271.0405751,0,0,91.00525361,271.0405751,0,1316.527248,15.00571922,271.0405751,0,0,104.9704231,271.0405751,0
23.8925459,88.9956398,271.0421538,0,0,164.4890673,271.0421538,0,0,91.0043602,271.0421538,0,1313.425174,15.51093271,271.0421538,0,0,105.4767404,271.0421538,0
23.8724048,88.99653296,271.0438222,0,0,163.9837669,271.0438222,0,0,91.00346704,271.0438222,0,1310.220014,16.01623312,271.0438222,0,0,105.9830713,271.0438222,0
23.85226661,88.99742584,271.0455811,0,0,163.4783863,271.0455811,0,0,91.00257416,271.0455811,0,1306.911996,16.52161375,271.0455811,0,0,106.4894158,271.0455811,0
23.83213063,88.99831845,271.0474315,0,0,162.9729343,271.0474315,0,0,91.00168155,271.0474315,0,1303.501378,17.02706568,271.0474315,0,0,106.9957707,271.0474315,0
23.81199862,88.99921073,271.0493744,0,0,162.4674113,271.0493744,0,0,91.00078927,271.0493744,0,1299.988369,17.53258867,271.0493744,0,0,107.5021412,271.0493744,0
23.79189319,89.00010172,271.0514117,0,0,161.9618259,271.0514117,0,0,90.99989828,271.0514117,0,1296.373249,18.03817411,271.0514117,0,0,108.0085231,271.0514117,0
23.77176808,89.00099336,271.0535426,0,0,161.4561812,271.0535426,0,0,90.99900664,271.0535426,0,1292.656274,18.5438188,271.0535426,0,0,108.5149175,271.0535426,0
23.75167014,89.00188368,271.0557702,0,0,160.9504809,271.0557702,0,0,90.99811632,271.0557702,0,1288.837712,19.04951909,271.0557702,0,0,109.0213244,271.0557702,0
23.7315769,89.00277361,271.0580946,0,0,160.4447274,271.0580946,0,0,90.99722639,271.0580946,0,1284.917832,19.55527263,271.0580946,0,0,109.5277447,271.0580946,0
23.71151195,89.00366216,271.0605181,0,0,159.9389245,271.0605181,0,0,90.99633784,271.0605181,0,1280.896927,20.06107547,271.0605181,0,0,110.0341774,271.0605181,0
23.69142853,89.0045513,271.0630399,0,0,159.4330752,271.0630399,0,0,90.9954487,271.0630399,0,1276.775291,20.56692485,271.0630399,0,0,110.5406226,271.0630399,0
23.67137354,89.00543905,271.0656634,0,0,158.9271816,271.0656634,0,0,90.99456095,271.0656634,0,1272.553226,21.0728184,271.0656634,0,0,111.0470802,271.0656634,0
23.65132449,89.00632634,271.0683889,0,0,158.4212451,271.0683889,0,0,90.99367366,271.0683889,0,1268.231031,21.57875489,271.0683889,0,0,111.5535511,271.0683889,0
23.63128072,89.00721321,271.0712179,0,0,157.9152707,271.0712179,0,0,90.99278679,271.0712179,0,1263.809052,22.08472931,271.0712179,0,0,112.0600325,271.0712179,0
23.61126731,89.0080986,271.074153,0,0,157.4092561,271.074153,0,0,90.9919014,271.074153,0,1259.287579,22.59074386,271.074153,0,0,112.5665282,271.074153,0
23.59123651,89.0089845,271.0771934,0,0,156.9032052,271.0771934,0,0,90.9910155,271.0771934,0,1254.666961,23.09679484,271.0771934,0,0,113.0730362,271.0771934,0
23.57123575,89.00986893,271.0803431,0,0,156.3971202,271.0803431,0,0,90.99013107,271.0803431,0,1249.947552,23.60287976,271.0803431,0,0,113.5795556,271.0803431,0
23.55126633,89.01075182,271.0836038,0,0,155.8910018,271.0836038,0,0,90.98924818,271.0836038,0,1245.12969,24.10899824,271.0836038,0,0,114.0860872,271.0836038,0
23.53127997,89.0116352,271.086975,0,0,155.3848511,271.086975,0,0,90.9883648,271.086975,0,1240.213733,24.61514895,271.086975,0,0,114.5926312,271.086975,0
23.5113256,89.01251701,271.0904607,0,0,154.8786683,271.0904607,0,0,90.98748299,271.0904607,0,1235.200038,25.12133175,271.0904607,0,0,115.0991884,271.0904607,0
23.49137877,89.01339827,271.0940617,0,0,154.3724565,271.0940617,0,0,90.98660173,271.0940617,0,1230.088996,25.62754354,271.0940617,0,0,115.6057569,271.0940617,0
23.47146406,89.01427795,271.0977812,0,0,153.8662157,271.0977812,0,0,90.98572205,271.0977812,0,1224.880979,26.13378435,271.0977812,0,0,116.1123377,271.0977812,0
23.45153423,89.01515803,271.1016189,0,0,153.3599478,271.1016189,0,0,90.98484197,271.1016189,0,1219.576387,26.64005222,271.1016189,0,0,116.6189296,271.1016189,0
23.43163668,89.01603651,271.1055792,0,0,152.8536527,271.1055792,0,0,90.98396349,271.1055792,0,1214.175606,27.14634732,271.1055792,0,0,117.1255338,271.1055792,0
23.41177225,89.01691335,271.1096643,0,0,152.3473311,271.1096643,0,0,90.98308665,271.1096643,0,1208.679041,27.65266886,271.1096643,0,0,117.6321501,271.1096643,0
23.39189364,89.01779054,271.1138744,0,0,151.8409839,271.1138744,0,0,90.98220946,271.1138744,0,1203.087104,28.15901609,271.1138744,0,0,118.1387787,271.1138744,0
23.37204879,89.01866607,271.118214,0,0,151.3346127,271.118214,0,0,90.98133393,271.118214,0,1197.400227,28.66538734,271.118214,0,0,118.6454183,271.118214,0
23.35221372,89.01954092,271.1226846,0,0,150.828217,271.1226846,0,0,90.98045908,271.1226846,0,1191.618825,29.17178297,271.1226846,0,0,119.1520701,271.1226846,0
23.33241254,89.0204141,271.1272897,0,0,150.3217986,271.1272897,0,0,90.9795859,271.1272897,0,1185.743348,29.6782014,271.1272897,0,0,119.658733,271.1272897,0
23.31262227,89.02128655,271.132031,0,0,149.8153579,271.132031,0,0,90.97871345,271.132031,0,1179.774237,30.18464206,271.132031,0,0,120.165407,271.132031,0
23.29284321,89.02215827,271.1369114,0,0,149.3088935,271.1369114,0,0,90.97784173,271.1369114,0,1173.71192,30.69110645,271.1369114,0,0,120.672094,271.1369114,0
23.2730752,89.02302926,271.1419336,0,0,148.8024079,271.1419336,0,0,90.97697074,271.1419336,0,1167.556879,31.19759208,271.1419336,0,0,121.1787921,271.1419336,0
23.25334233,89.0238985,271.1471018,0,0,148.2959025,271.1471018,0,0,90.9761015,271.1471018,0,1161.309593,31.70409751,271.1471018,0,0,121.6855001,271.1471018,0
23.23362111,89.02476698,271.1524181,0,0,147.7893757,271.1524181,0,0,90.97523302,271.1524181,0,1154.970512,32.21062431,271.1524181,0,0,122.1922202,271.1524181,0
23.21393616,89.02563365,271.1578869,0,0,147.2828279,271.1578869,0,0,90.97436635,271.1578869,0,1148.540115,32.71717209,271.1578869,0,0,122.6989521,271.1578869,0
23.19426347,89.02649953,271.1635103,0,0,146.7762615,271.1635103,0,0,90.97350047,271.1635103,0,1142.018918,33.22373848,271.1635103,0,0,123.205694,271.1635103,0
23.17460332,89.02736459,271.1692919,0,0,146.2696749,271.1692919,0,0,90.97263541,271.1692919,0,1135.407391,33.73032512,271.1692919,0,0,123.7124479,271.1692919,0
23.15497985,89.02822783,271.1752365,0,0,145.7630693,271.1752365,0,0,90.97177217,271.1752365,0,1128.70605,34.23693069,271.1752365,0,0,124.2192126,271.1752365,0
23.13536951,89.02909023,271.1813468,0,0,145.2564451,271.1813468,0,0,90.97090977,271.1813468,0,1121.915406,34.74355488,271.1813468,0,0,124.7259881,271.1813468,0
23.11577261,89.02995176,271.1876267,0,0,144.7498036,271.1876267,0,0,90.97004824,271.1876267,0,1115.035992,35.2501964,271.1876267,0,0,125.2327734,271.1876267,0
23.09618941,89.03081242,271.1940803,0,0,144.243143,271.1940803,0,0,90.96918758,271.1940803,0,1108.068305,35.75685697,271.1940803,0,0,125.7395706,271.1940803,0
23.07664353,89.03167122,271.2007132,0,0,143.7364657,271.2007132,0,0,90.96832878,271.2007132,0,1101.012907,36.26353434,271.2007132,0,0,126.2463775,271.2007132,0
23.05713623,89.03252809,271.2075298,0,0,143.2297707,271.2075298,0,0,90.96747191,271.2075298,0,1093.870322,36.77022927,271.2075298,0,0,126.753195,271.2075298,0
23.03761915,89.03338507,271.2145322,0,0,142.7230585,271.2145322,0,0,90.96661493,271.2145322,0,1086.641099,37.27694152,271.2145322,0,0,127.2600233,271.2145322,0
23.01816402,89.03423914,271.2217291,0,0,142.2163301,271.2217291,0,0,90.96576086,271.2217291,0,1079.325807,37.78366987,271.2217291,0,0,127.7668611,271.2217291,0
22.99870013,89.03509326,271.2291217,0,0,141.7095849,271.2291217,0,0,90.96490674,271.2291217,0,1071.924992,38.29041512,271.2291217,0,0,128.2737096,271.2291217,0
22.97927538,89.03594542,271.2367179,0,0,141.2028229,271.2367179,0,0,90.96405458,271.2367179,0,1064.439223,38.79717708,271.2367179,0,0,128.7805687,271.2367179,0
22.95986571,89.03679663,271.2445217,0,0,140.6960464,271.2445217,0,0,90.96320337,271.2445217,0,1056.869106,39.30395355,271.2445217,0,0,129.2874362,271.2445217,0
22.94047184,89.03764686,271.2525389,0,0,140.1892526,271.2525389,0,0,90.96235314,271.2525389,0,1049.215179,39.81074736,271.2525389,0,0,129.7943153,271.2525389,0
22.92111687,89.03849513,271.2607767,0,0,139.6824447,271.2607767,0,0,90.96150487,271.2607767,0,1041.478076,40.31755535,271.2607767,0,0,130.3012027,271.2607767,0
22.90180201,89.03934139,271.2692414,0,0,139.1756206,271.2692414,0,0,90.96065861,271.2692414,0,1033.658363,40.82437935,271.2692414,0,0,130.8081005,271.2692414,0
22.88247933,89.04018765,271.2779367,0,0,138.6687828,271.2779367,0,0,90.95981235,271.2779367,0,1025.756676,41.33121723,271.2779367,0,0,131.3150067,271.2779367,0
22.86319673,89.04103189,271.2868721,0,0,138.1619292,271.2868721,0,0,90.95896811,271.2868721,0,1017.773593,41.83807082,271.2868721,0,0,131.8219232,271.2868721,0
22.84395441,89.04187411,271.2960546,0,0,137.655061,271.2960546,0,0,90.95812589,271.2960546,0,1009.709746,42.344939,271.2960546,0,0,132.3288488,271.2960546,0
22.82470492,89.04271629,271.3054889,0,0,137.1481784,271.3054889,0,0,90.95728371,271.3054889,0,1001.56576,42.85182165,271.3054889,0,0,132.8357837,271.3054889,0
22.80551946,89.04355544,271.3151866,0,0,136.6412834,271.3151866,0,0,90.95644456,271.3151866,0,993.3422976,43.35871663,271.3151866,0,0,133.3427256,271.3151866,0
22.78632772,89.04439452,271.325152,0,0,136.1343722,271.325152,0,0,90.95560548,271.325152,0,985.0399306,43.86562783,271.325152,0,0,133.8496786,271.325152,0
22.76717657,89.04523154,271.3353959,0,0,135.6274479,271.3353959,0,0,90.95476846,271.3353959,0,976.6593518,44.37255213,271.3353959,0,0,134.3566396,271.3353959,0
22.74804234,89.04606751,271.3459259,0,0,135.1205116,271.3459259,0,0,90.95393249,271.3459259,0,968.2012285,44.87948844,271.3459259,0,0,134.8636075,271.3459259,0
22.72894956,89.04690139,271.3567525,0,0,134.6135604,271.3567525,0,0,90.95309861,271.3567525,0,959.6661672,45.38643965,271.3567525,0,0,135.3705852,271.3567525,0
22.70987404,89.04773419,271.367884,0,0,134.1065963,271.367884,0,0,90.95226581,271.367884,0,951.0548646,45.89340366,271.367884,0,0,135.8775707,271.367884,0
22.69081646,89.04856588,271.3793304,0,0,133.5996196,271.3793304,0,0,90.95143412,271.3793304,0,942.3679903,46.40038038,271.3793304,0,0,136.384564,271.3793304,0
22.67180029,89.04939548,271.3911039,0,0,133.0926293,271.3911039,0,0,90.95060452,271.3911039,0,933.6062031,46.90737072,271.3911039,0,0,136.8915658,271.3911039,0
22.65280184,89.05022397,271.4032139,0,0,132.5856264,271.4032139,0,0,90.94977603,271.4032139,0,924.7702021,47.4143736,271.4032139,0,0,137.3985752,271.4032139,0
22.63382126,89.05105135,271.4156722,0,0,132.0786121,271.4156722,0,0,90.94894865,271.4156722,0,915.8606937,47.92138795,271.4156722,0,0,137.905591,271.4156722,0
22.61488251,89.05187661,271.4284924,0,0,131.5715843,271.4284924,0,0,90.94812339,271.4284924,0,906.8783372,48.42841567,271.4284924,0,0,138.4126152,271.4284924,0
22.59596135,89.05270077,271.4416859,0,0,131.0645453,271.4416859,0,0,90.94729923,271.4416859,0,897.8238687,48.93545469,271.4416859,0,0,138.9196456,271.4416859,0
22.57708278,89.05352277,271.4552676,0,0,130.557493,271.4552676,0,0,90.94647723,271.4552676,0,888.6979591,49.44250696,271.4552676,0,0,139.4266842,271.4552676,0
22.55822201,89.05434366,271.4692502,0,0,130.0504306,271.4692502,0,0,90.94565634,271.4692502,0,879.5013754,49.94956939,271.4692502,0,0,139.9337278,271.4692502,0
22.53937967,89.05516339,271.4836487,0,0,129.5433551,271.4836487,0,0,90.94483661,271.4836487,0,870.234782,50.45664493,271.4836487,0,0,140.4407794,271.4836487,0
22.52055533,89.055982,271.4984785,0,0,129.0362685,271.4984785,0,0,90.944018,271.4984785,0,860.8989397,50.96373152,271.4984785,0,0,140.9478368,271.4984785,0
22.50177292,89.05679847,271.5137579,0,0,128.5291709,271.5137579,0,0,90.94320153,271.5137579,0,851.4945795,51.47082908,271.5137579,0,0,141.4548999,271.5137579,0
22.48300916,89.05761378,271.5295026,0,0,128.0220624,271.5295026,0,0,90.94238622,271.5295026,0,842.0224375,51.97793758,271.5295026,0,0,141.9619685,271.5295026,0
22.46428746,89.05842695,271.5457327,0,0,127.5149421,271.5457327,0,0,90.94157305,271.5457327,0,832.4832373,52.48505794,271.5457327,0,0,142.4690436,271.5457327,0
22.44558351,89.05923899,271.5624658,0,0,127.0078119,271.5624658,0,0,90.94076101,271.5624658,0,822.8777639,52.99218813,271.5624658,0,0,142.9761229,271.5624658,0
22.42689839,89.06004985,271.5797225,0,0,126.5006699,271.5797225,0,0,90.93995015,271.5797225,0,813.2067328,53.49933009,271.5797225,0,0,143.4832084,271.5797225,0
22.4082316,89.06085956,271.5975243,0,0,125.9935182,271.5975243,0,0,90.93914044,271.5975243,0,803.4709409,54.00648178,271.5975243,0,0,143.9902978,271.5975243,0
22.38960652,89.06166713,271.6158958,0,0,125.4863559,271.6158958,0,0,90.93833287,271.6158958,0,793.6711336,54.51364414,271.6158958,0,0,144.497392,271.6158958,0
22.37099983,89.06247354,271.6348594,0,0,124.9791829,271.6348594,0,0,90.93752646,271.6348594,0,783.8080805,55.02081713,271.6348594,0,0,145.0044908,271.6348594,0
22.35243538,89.06327778,271.6544426,0,0,124.4719993,271.6544426,0,0,90.93672222,271.6544426,0,773.8825565,55.5280007,271.6544426,0,0,145.5115939,271.6544426,0
22.33388882,89.06408088,271.6746706,0,0,123.9648072,271.6746706,0,0,90.93591912,271.6746706,0,763.8953814,56.03519283,271.6746706,0,0,146.0186993,271.6746706,0
22.31536012,89.06488284,271.6955724,0,0,123.4576045,271.6955724,0,0,90.93511716,271.6955724,0,753.8473014,56.54239547,271.6955724,0,0,146.5258086,271.6955724,0
22.29684978,89.06568364,271.7171786,0,0,122.9503914,271.7171786,0,0,90.93431636,271.7171786,0,743.7391071,57.04960859,271.7171786,0,0,147.0329217,271.7171786,0
22.27838061,89.06648231,271.7395233,0,0,122.4431709,271.7395233,0,0,90.93351769,271.7395233,0,733.5716547,57.55682914,271.7395233,0,0,147.5400352,271.7395233,0
22.25992973,89.06727981,271.7626395,0,0,121.9359389,271.7626395,0,0,90.93272019,271.7626395,0,723.3456647,58.06406109,271.7626395,0,0,148.047153,271.7626395,0
22.24149608,89.06807619,271.7865639,0,0,121.4286986,271.7865639,0,0,90.93192381,271.7865639,0,713.0620034,58.57130142,271.7865639,0,0,148.5542718,271.7865639,0
22.2230801,89.06887142,271.8113357,0,0,120.9214489,271.8113357,0,0,90.93112858,271.8113357,0,702.7214615,59.07855108,271.8113357,0,0,149.0613922,271.8113357,0
22.2047056,89.06966452,271.8369988,0,0,120.414191,271.8369988,0,0,90.93033548,271.8369988,0,692.3248753,59.58580904,271.8369988,0,0,149.5685129,271.8369988,0
22.18634811,89.0704565,271.8635959,0,0,119.9069237,271.8635959,0,0,90.9295435,271.8635959,0,681.8730445,60.09307628,271.8635959,0,0,150.0756346,271.8635959,0
22.16800808,89.07124734,271.8911749,0,0,119.3996472,271.8911749,0,0,90.92875266,271.8911749,0,671.3667942,60.60035277,271.8911749,0,0,150.5827569,271.8911749,0
22.14970876,89.07203606,271.9197888,0,0,118.8923635,271.9197888,0,0,90.92796394,271.9197888,0,660.806996,61.10763647,271.9197888,0,0,151.0898774,271.9197888,0
22.13140232,89.07282468,271.9494885,0,0,118.3850706,271.9494885,0,0,90.92717532,271.9494885,0,650.1944421,61.61492938,271.9494885,0,0,151.5969978,271.9494885,0
22.11313637,89.07361119,271.9803369,0,0,117.8777696,271.9803369,0,0,90.92638881,271.9803369,0,639.5299928,62.12223045,271.9803369,0,0,152.1041165,271.9803369,0
22.09491078,89.0743956,272.0123971,0,0,117.3704613,272.0123971,0,0,90.9256044,272.0123971,0,628.8145126,62.62953865,272.0123971,0,0,152.611232,272.0123971,0
22.07667771,89.07517991,272.0457331,0,0,116.863144,272.0457331,0,0,90.92482009,272.0457331,0,618.0488062,63.13685599,272.0457331,0,0,153.1183459,272.0457331,0
22.05848474,89.07596213,272.0804222,0,0,116.3558186,272.0804222,0,0,90.92403787,272.0804222,0,607.2337472,63.64418142,272.0804222,0,0,153.6254566,272.0804222,0
22.04030735,89.07674328,272.1165412,0,0,115.8484861,272.1165412,0,0,90.92325672,272.1165412,0,596.3702129,64.15151392,272.1165412,0,0,154.1325624,272.1165412,0
22.02214588,89.07752335,272.1541752,0,0,115.3411465,272.1541752,0,0,90.92247665,272.1541752,0,585.4590635,64.65885348,272.1541752,0,0,154.6396628,272.1541752,0
22.00399966,89.07830237,272.1934166,0,0,114.8337989,272.1934166,0,0,90.92169763,272.1934166,0,574.5011421,65.16620108,272.1934166,0,0,155.146758,272.1934166,0
21.98586851,89.07908034,272.2343652,0,0,114.3264443,272.2343652,0,0,90.92091966,272.2343652,0,563.4973385,65.67355569,272.2343652,0,0,155.6538463,272.2343652,0
21.96777611,89.07985627,272.2771318,0,0,113.8190827,272.2771318,0,0,90.92014373,272.2771318,0,552.4485253,66.18091729,272.2771318,0,0,156.1609267,272.2771318,0
21.94969892,89.08063115,272.3218319,0,0,113.3117141,272.3218319,0,0,90.91936885,272.3218319,0,541.3555784,66.68828587,272.3218319,0,0,156.6679985,272.3218319,0
21.93163569,89.08140503,272.3685937,0,0,112.8043386,272.3685937,0,0,90.91859497,272.3685937,0,530.2193777,67.19566141,272.3685937,0,0,157.1750605,272.3685937,0
21.91358674,89.08217789,272.4175572,0,0,112.2969561,272.4175572,0,0,90.91782211,272.4175572,0,519.0408068,67.70304389,272.4175572,0,0,157.6821119,272.4175572,0
21.89555134,89.08294976,272.4688752,0,0,111.7895677,272.4688752,0,0,90.91705024,272.4688752,0,507.8207749,68.2104323,272.4688752,0,0,158.1891502,272.4688752,0
21.87752975,89.08372064,272.5227154,0,0,111.2821734,272.5227154,0,0,90.91627936,272.5227154,0,496.5601729,68.71782663,272.5227154,0,0,158.6961744,272.5227154,0
21.8595451,89.08448955,272.5792644,0,0,110.7747722,272.5792644,0,0,90.91551045,272.5792644,0,485.2598733,69.22522784,272.5792644,0,0,159.2031839,272.5792644,0
21.84154993,89.08525848,272.638719,0,0,110.2673641,272.638719,0,0,90.91474152,272.638719,0,473.9207729,69.73263594,272.638719,0,0,159.7101772,272.638719,0
21.82359068,89.08602549,272.7013074,0,0,109.7599511,272.7013074,0,0,90.91397451,272.7013074,0,462.543818,70.2400489,272.7013074,0,0,160.2171505,272.7013074,0
21.80564425,89.08679154,272.7672734,0,0,109.2525323,272.7672734,0,0,90.91320846,272.7672734,0,451.1298903,70.74746772,272.7672734,0,0,160.724103,272.7672734,0
21.78770934,89.08755669,272.83689,0,0,108.7451076,272.83689,0,0,90.91244331,272.83689,0,439.6798971,71.25489237,272.83689,0,0,161.2310326,272.83689,0
21.7697862,89.08832093,272.9104604,0,0,108.2376771,272.9104604,0,0,90.91167907,272.9104604,0,428.1947487,71.76232285,272.9104604,0,0,161.7379369,272.9104604,0
21.751874,89.08908429,272.988322,0,0,107.7302429,272.988322,0,0,90.91091571,272.988322,0,416.6754042,72.26975715,272.988322,0,0,162.2448113,272.988322,0
21.73397298,89.08984676,273.0708531,0,0,107.2228017,273.0708531,0,0,90.91015324,273.0708531,0,405.1227118,72.77719825,273.0708531,0,0,162.7516559,273.0708531,0
21.71608283,89.09060835,273.1584764,0,0,106.7153549,273.1584764,0,0,90.90939165,273.1584764,0,393.5376132,73.28464515,273.1584764,0,0,163.2584665,273.1584764,0
21.69820222,89.09136913,273.2516676,0,0,106.2079042,273.2516676,0,0,90.90863087,273.2516676,0,381.9210764,73.79209582,273.2516676,0,0,163.7652373,273.2516676,0
21.68033184,89.09212905,273.350964,0,0,105.7004487,273.350964,0,0,90.90787095,273.350964,0,370.2740031,74.29955126,273.350964,0,0,164.2719652,273.350964,0
21.66249423,89.09288719,273.4569779,0,0,105.1929886,273.4569779,0,0,90.90711281,273.4569779,0,358.5973211,74.80701145,273.4569779,0,0,164.7786454,273.4569779,0
21.64464234,89.0936455,273.5703943,0,0,104.6855226,273.5703943,0,0,90.9063545,273.5703943,0,346.8919364,75.3144774,273.5703943,0,0,165.2852737,273.5703943,0
21.62679866,89.09440305,273.6920069,0,0,104.1780539,273.6920069,0,0,90.90559695,273.6920069,0,335.158851,75.82194609,273.6920069,0,0,165.791841,273.6920069,0
21.60896285,89.09515985,273.8227233,0,0,103.6705805,273.8227233,0,0,90.90484015,273.8227233,0,323.3989533,76.32941951,273.8227233,0,0,166.2983421,273.8227233,0
21.59113508,89.0959159,273.9635901,0,0,103.1631024,273.9635901,0,0,90.9040841,273.9635901,0,311.6131809,76.83689763,273.9635901,0,0,166.804769,273.9635901,0
21.57333834,89.09667023,274.115824,0,0,102.6556215,274.115824,0,0,90.90332977,274.115824,0,299.8025187,77.34437846,274.115824,0,0,167.3111103,274.115824,0
21.55552504,89.09742483,274.280831,0,0,102.148135,274.280831,0,0,90.90257517,274.280831,0,287.9678379,77.85186501,274.280831,0,0,167.817358,274.280831,0
21.53771764,89.09817877,274.4602727,0,0,101.6406457,274.4602727,0,0,90.90182123,274.4602727,0,276.1101521,78.35935425,274.4602727,0,0,168.3234964,274.4602727,0
21.51991628,89.09893205,274.6561072,0,0,101.1331528,274.6561072,0,0,90.90106795,274.6561072,0,264.2303835,78.86684718,274.6561072,0,0,168.8295112,274.6561072,0
21.50212058,89.09968466,274.8706618,0,0,100.6256572,274.8706618,0,0,90.90031534,274.8706618,0,252.3295025,79.37434279,274.8706618,0,0,169.3353833,274.8706618,0
21.48430629,89.10043765,275.1067214,0,0,100.1181569,275.1067214,0,0,90.89956235,275.1067214,0,240.4084109,79.88184308,275.1067214,0,0,169.8410933,275.1067214,0
21.46652022,89.10118903,275.3676668,0,0,99.61065399,275.3676668,0,0,90.89881097,275.3676668,0,228.4681072,80.38934601,275.3676668,0,0,170.3466126,275.3676668,0
21.44873863,89.10193982,275.6576056,0,0,99.1031474,275.6576056,0,0,90.89806018,275.6576056,0,216.5095197,80.8968526,275.6576056,0,0,170.8519106,275.6576056,0
21.43093619,89.10269106,275.9815968,0,0,98.59564015,275.9815968,0,0,90.89730894,275.9815968,0,204.5336727,81.40435985,275.9815968,0,0,171.3569448,275.9815968,0
21.41316129,89.10344074,276.3459734,0,0,98.08812828,276.3459734,0,0,90.89655926,276.3459734,0,192.5414281,81.91187172,276.3459734,0,0,171.8616699,276.3459734,0
21.39536523,89.10419089,276.7586956,0,0,97.58061376,276.7586956,0,0,90.89580911,276.7586956,0,180.5337888,82.41938624,276.7586956,0,0,172.3660219,276.7586956,0
21.37757149,89.10494054,277.2299816,0,0,97.07309661,277.2299816,0,0,90.89505946,277.2299816,0,168.5117135,82.92690339,277.2299816,0,0,172.8699211,277.2299816,0
21.3597791,89.10568972,277.7731155,0,0,96.56557885,277.7731155,0,0,90.89431028,277.7731155,0,156.4762086,83.43442115,277.7731155,0,0,173.3732616,277.7731155,0
21.34196428,89.10643943,278.4056949,0,0,96.05805745,278.4056949,0,0,90.89356057,278.4056949,0,144.4281632,83.94194255,278.4056949,0,0,173.8759088,278.4056949,0
21.32417436,89.1071877,279.1515493,0,0,95.55053347,279.1515493,0,0,90.8928123,279.1515493,0,132.3685633,84.44946653,279.1515493,0,0,174.3776744,279.1515493,0
21.3063601,89.10793657,280.043647,0,0,95.04300888,280.043647,0,0,90.89206343,280.043647,0,120.2984177,84.95699112,280.043647,0,0,174.8782971,280.043647,0
21.28854598,89.10868504,281.1289996,0,0,94.53548269,281.1289996,0,0,90.89131496,281.1289996,0,108.2186667,85.46451731,281.1289996,0,0,175.3774061,281.1289996,0
21.27073104,89.10943313,282.476801,0,0,94.02795392,282.476801,0,0,90.89056687,282.476801,0,96.13025047,85.97204608,282.476801,0,0,175.8744526,282.476801,0
21.25291482,89.11018088,284.1929536,0,0,93.52042356,284.1929536,0,0,90.88981912,284.1929536,0,84.03415764,86.47957644,284.1929536,0,0,176.3685875,284.1929536,0
21.23507301,89.1109293,286.4472822,0,0,93.01289262,286.4472822,0,0,90.8890707,286.4472822,0,71.93137699,86.98710738,286.4472822,0,0,176.8584355,286.4472822,0
21.21722849,89.11167743,289.5279482,0,0,92.5053601,289.5279482,0,0,90.88832257,289.5279482,0,59.82285118,87.4946399,289.5279482,0,0,177.3416259,289.5279482,0
21.19938134,89.11242528,293.9576134,0,0,91.99782602,293.9576134,0,0,90.88757472,293.9576134,0,47.70954661,88.00217398,293.9576134,0,0,177.8137391,293.9576134,0
21.18150723,89.11317385,300.7574146,0,0,91.49029037,300.7574146,0,0,90.88682615,300.7574146,0,35.59242968,88.50970963,300.7574146,0,0,178.2657045,300.7574146,0
21.16362904,89.1139222,312.0389095,0,0,90.98275517,312.0389095,0,0,90.8860778,312.0389095,0,23.47251576,89.01724483,312.0389095,0,0,178.6767103,312.0389095,0
21.14574578,89.11467037,331.7737025,0,0,90.47521942,331.7737025,0,0,90.88532963,331.7737025,0,11.35074829,89.52478058,331.7737025,0,0,178.9951727,331.7737025,0
21.12785805,89.11541834,2.092432602,0,0.771929163,89.96768213,2.092432602,0,0,90.88458166,2.092432602,0,0,90.03231787,2.092432602,0,0,179.1148281,2.092432602,0
21.10994098,89.11616714,31.41767216,0,12.89450176,89.46014529,31.41767216,0,0,90.88383286,31.41767216,0,0,90.53985471,31.41767216,0,0,178.9643119,31.41767216,0
21.09199409,89.11691681,49.86447364,0,25.01604987,88.9526069,49.86447364,0,0,90.88308319,49.86447364,0,0,91.0473931,49.86447364,0,0,178.6299482,49.86447364,0
21.07406414,89.11766537,60.42551503,0,37.13555728,88.44506901,60.42551503,0,0,90.88233463,60.42551503,0,0,91.55493099,60.42551503,0,0,178.2120662,60.42551503,0
21.05610344,89.11841484,66.85245747,0,49.252058,87.93753158,66.85245747,0,0,90.88158516,66.85245747,0,0,92.06246842,66.85245747,0,0,177.7568682,66.85245747,0
21.03811152,89.11916523,71.07635078,0,61.36463282,87.42999262,71.07635078,0,0,90.88083477,71.07635078,0,0,92.57000738,71.07635078,0,0,177.2830441,71.07635078,0
21.0201346,89.11991461,74.03437181,0,73.47224265,86.92245518,74.03437181,0,0,90.88008539,74.03437181,0,0,93.07754482,74.03437181,0,0,176.7988558,74.03437181,0
